x_m,y_m,station_m,path_yaw_deg,curvature_1_per_m
39.6,0.6668419072000003,39.63635952650373,9.409551136714958,0.017548757818895533
39.7,0.6835053167271609,39.73773836658918,9.510776564359206,0.017302611468306806
39.800000000000004,0.7003491009580255,39.83914701053641,9.610587453176207,0.017051667491692957
39.900000000000006,0.7173708003000009,39.94058535756794,9.708955327119476,0.01679604723570849
40.0,0.7345679012345677,40.04205328491719,9.805852371553165,0.01653587090430131
40.1,0.7519378373543214,40.14355064784256,9.9012514288194,0.016271257524730798
40.2,0.7694779904000004,40.245077279663306,9.995125993674888,0.016002324916144173
40.300000000000004,0.7871856912975318,40.34663299181716,10.087450208602386,0.015729189660722565
40.400000000000006,0.8050582211950627,40.448217573939345,10.178198859010383,0.015451967077782514
40.5,0.8230928124999999,40.5498307939628,10.267347368331029,0.015170771200423538
40.6,0.8412866499160495,40.651472398239406,10.35487179302515,0.014885714754973467
40.7,0.8596368714802471,40.75314211168178,10.440748817507046,0.01459690914320988
40.800000000000004,0.8781405696000009,40.85483963792558,10.524955748997995,0.014304464427210117
40.900000000000006,0.8967947920901245,40.95656465951177,10.607470512319455,0.01400848931709997
41.0,0.9155965432098763,41.05831683808878,10.688271644638093,0.013709091161239972
41.1,0.9345427847000005,41.16009581463405,10.76733829016848,0.013406375939286841
41.2,0.9536304368197532,41.26190120969465,10.844650194850786,0.013100448258002162
41.300000000000004,0.9728563793839513,41.36373262364674,10.92018770100799,0.012791411349286741
41.400000000000006,0.9922174528000012,41.46558963697338,10.993931741994142,0.012479367071267733
41.5,1.0117104591049384,41.567471810560335,11.065863836847887,0.01216441591176709
41.6,1.0313321630024694,41.66937868600965,11.135966084955301,0.011846656994049964
41.7,1.0510792929000006,41.77130978597031,11.204221160735234,0.011526188085362432
41.800000000000004,1.07094854194568,41.87326461448588,11.270612308357347,0.011203105607783481
41.900000000000006,1.0909365690654331,41.97524265735856,11.33512333650089,0.010877504651328973
42.0,1.1110400000000002,42.07724338252921,11.397738613163751,0.010549478989499983
42.1,1.1312554283419756,42.179266240473154,11.458443060532487,0.010219121097052475
42.2,1.1515794165728401,42.28131066461092,11.517222149920393,0.009886522169865963
42.300000000000004,1.1720084971000007,42.38337607173393,11.57406189678325,0.009551772147061599
42.400000000000006,1.1925391732938284,42.48546186244437,11.628948855821871,0.00921495973512465
42.5,1.2131679205246915,42.58756742160896,11.681870116178361,0.008876172434099106
42.6,1.2338911872000002,42.689692118826116,11.732813296736424,0.00853549656562469
42.7,1.2547053958012355,42.791835308906,11.781766541530164,0.008193017302848826
42.800000000000004,1.2756069439209887,42.8939963323631,11.828718515272381,0.007848818702318017
42.900000000000006,1.2965922053000012,42.99617451592078,11.873658399008296,0.007502983737312174
43.0,1.3176575308641978,43.09836917302732,11.916575885899752,0.007155594333071225
43.1,1.3387992497617287,43.200579604383144,11.957461177151359,0.006806731403618649
43.2,1.3600136704000005,43.302805098478395,11.996304978080373,0.00645647488984169
43.300000000000004,1.3812970814827172,43.4050449321408,12.033098494338176,0.006104903799349026
43.400000000000006,1.402645753046915,43.50729837109302,12.067833428291474,0.005752096247548355
43.5,1.4240559375000006,43.60956467051915,12.100501975564772,0.005398129500022053
43.6,1.44552387065679,43.711843075639806,12.13109682175354,0.005043080016180479
43.7,1.4670457727765436,43.814132822295335,12.159611139309524,0.004687023493912257
43.800000000000004,1.4886178496000007,43.91643313753667,12.18603858460467,0.004330034915629444
43.900000000000006,1.510236293386421,44.018743240223294,12.210373295180057,0.003972188595119608
44.0,1.5318972839506175,44.12106234162778,12.232609887179557,0.0036135582253582488
44.1,1.5535969897000004,44.22338964604654,12.25274345297681,0.0032542169271787547
44.2,1.5753315686716056,44.32572435141609,12.270769558994168,0.002894237298704194
44.300000000000004,1.5970971695691367,44.42806564993449,12.286684243721343,0.0025336914656928222
44.400000000000006,1.618889932800001,44.53041272868731,12.300484015934494,0.002172651132336556
44.5,1.6407059915123454,44.63276477027779,12.312165853118232,0.0018111876327016052
44.6,1.6625414726320984,44.735120953460495,12.321727200093802,0.001449371982593206
44.7,1.6843924979000007,44.83748045377805,12.329165967853575,0.0010872749320050001
44.800000000000004,1.706255184908643,44.939842444200465,12.334480532607182,0.0007249670179385603
44.900000000000006,1.7281256481395078,45.0422060957665,12.337669735037224,0.0003625186172460104
45.0,1.75,45.14457057822656,12.338732879765997,-3.2862601528904634e-14
45.1,1.771874351860494,45.24693506068663,12.337669735036837,-0.00036251861727065737
45.2,1.7937448150913575,45.34929871225267,12.334480532606893,-0.00072496701789726
45.300000000000004,1.8156075021000002,45.451660702675085,12.32916596785367,-0.0010872749319557062
45.400000000000006,1.837458527367902,45.55402020299264,12.321727200094093,-0.0014493719825767748
45.5,1.8592940084876552,45.65637638617534,12.312165853118524,-0.0018111876327473464
45.6,1.8811100672000003,45.758728427765824,12.30048401593425,-0.0021726511323738595
45.7,1.9029028304308646,45.861075506518645,12.286684243721197,-0.0025336914656679532
45.800000000000004,1.9246684313283955,45.96341680503704,12.270769558994216,-0.002894237298687985
45.900000000000006,1.9464030103000014,46.06575151040659,12.252743452976857,-0.0032542169271827515
46.0,1.9681027160493825,46.16807881482535,12.232609887179557,-0.0036135582253413734
46.1,1.9897637066135805,46.27039791622984,12.2103732951803,-0.00397218859511983
46.2,2.011382150400002,46.37270801891646,12.18603858460467,-0.004330034915683401
46.300000000000004,2.032954227223458,46.4750083341578,12.159611139309135,-0.004687023493879172
46.400000000000006,2.054476129343211,46.57729808081333,12.131096821753928,-0.005043080016126966
46.5,2.075944062500001,46.67957648593398,12.100501975565015,-0.005398129500071791
46.6,2.097354246953087,46.78184278536011,12.067833428291278,-0.005752096247564564
46.7,2.118702918517285,46.88409622431234,12.033098494338226,-0.0061049037993450295
46.800000000000004,2.1399863296000015,46.98633605797474,11.996304978080225,-0.006456474889871
46.900000000000006,2.1612007502382733,47.08856155206999,11.957461177151067,-0.006806731403631527
47.0,2.1823424691358015,47.190771983425805,11.916575885899459,-0.007155594333000614
47.1,2.2034077946999995,47.292966640532356,11.873658399008832,-0.007502983737245339
47.2,2.224393056079014,47.39514482409003,11.82871851527287,-0.007848818702409721
47.300000000000004,2.245294604198767,47.49730584754713,11.781766541529628,-0.00819301730289057
47.400000000000006,2.2661088128000006,47.59944903762702,11.732813296736424,-0.00853549656557473
47.5,2.2868320794753094,47.70157373484417,11.68187011617841,-0.008876172434111429
47.6,2.3074608267061727,47.80367929400877,11.628948855821726,-0.009214959735107775
47.7,2.327991502900001,47.90576508471921,11.574061896783494,-0.009551772147078252
47.800000000000004,2.348420583427162,48.00783049184221,11.51722214992005,-0.009886522169924361
47.900000000000006,2.3687445716580253,48.10987491597998,11.458443060532046,-0.010219121097011064
48.0,2.3889599999999986,48.211897773923916,11.397738613163899,-0.010549478989445471
48.1,2.409063430934568,48.31389849909458,11.335123336501086,-0.010877504651345626
48.2,2.429051458054321,48.41587654196725,11.270612308357297,-0.011203105607791697
48.300000000000004,2.4489207071000005,48.517831370482824,11.204221160735333,-0.01152618808533723
48.400000000000006,2.4686678369975317,48.61976247044348,11.135966084955545,-0.011846656994042193
48.5,2.488289540895062,48.72166934589279,11.065863836848084,-0.01216441591179196
48.6,2.5077825472000006,48.82355151947976,10.993931741994095,-0.012479367071296932
48.7,2.5271436206160502,48.925408532806394,10.920187701007842,-0.01279141134926598
48.800000000000004,2.546369563180248,49.027239946758485,10.844650194850981,-0.013100448258019037
48.900000000000006,2.5654572153000017,49.129045341819086,10.767338290168135,-0.01340637593933336
49.0,2.5844034567901226,49.23082431836435,10.68827164463775,-0.013709091161189457
49.1,2.6032052079098764,49.332576496941364,10.6074705123197,-0.014008489317078876
49.2,2.6218594304000002,49.434301518527555,10.524955748997895,-0.01430446442722244
49.300000000000004,2.6403631285197537,49.53599904477135,10.440748817507146,-0.014596909143243408
49.400000000000006,2.6587133500839517,49.63766875821373,10.354871793024659,-0.014885714754949264
49.5,2.6769071874999977,49.73931036249032,10.267347368331423,-0.015170771200367361
49.6,2.6949417788049397,49.84092358251378,10.178198859010553,-0.015451967077839801
49.7,2.712814308702468,49.94250816463596,10.087450208602114,-0.015729189660644738
49.800000000000004,2.730522009600001,50.044063876789814,9.995125993675973,-0.016002324916141508
49.900000000000006,2.748062162645682,50.14559050861057,9.901251428819153,-0.016271257524870575
50.0,2.765432098765431,50.24708787153593,9.80585237155262,-0.016535870904229144
50.1,2.7826291997000006,50.34855579888519,9.70895532712007,-0.016796047235686395
50.2,2.7996508990419766,50.44999414591672,9.610587453175908,-0.017051667491776112
50.300000000000004,2.8164946832728397,50.55140278986395,9.510776564358833,-0.01730261146827694
50.400000000000006,2.8331580928000006,50.652781629949395,9.409551136715006,-0.017548757818895977
50.5,2.8496387229938267,50.754130587376615,9.306940311988704,-0.017789984090921807
50.6,2.8659342252246898,50.85544960529999,9.202973901762093,-0.018026166765417795
50.7,2.882042307900002,50.956738648771996,9.097682391420426,-0.018257181298846015
50.800000000000004,2.8979607375012346,51.0579977046681,8.991096943960304,-0.018482902166843007
50.900000000000006,2.913687339620988,51.15922678158888,8.883249403608765,-0.018703202912214167
51.0,2.929219999999999,51.26042590973951,8.774172299246777,-0.018917956193419516
51.1,2.944556665564197,51.36159514078645,8.663898847647689,-0.01912703383570835
51.2,2.959695345461727,51.46273454769118,8.55246295649927,-0.019330306885649406
51.300000000000004,2.9746341121000013,51.563844224521205,8.439899227210663,-0.019527645666100657
51.400000000000006,2.9893711021827145,51.66492428623813,8.326242957506842,-0.019718919834201265
51.5,3.003904517746914,51.765974868462884,8.211530143781832,-0.019903998441654802
51.6,3.0182326272000006,51.86699612721816,8.095797483221105,-0.02008274999495918
51.7,3.032353766356791,51.96798823864814,7.97908237569127,-0.020255042519035982
51.800000000000004,3.046266339476543,52.068951398715626,7.861422925366949,-0.020420743622399207
51.900000000000006,3.0599688203000017,52.16988582287665,7.742857942113987,-0.020579720562032944
52.0,3.0734597530864187,52.27079174573278,7.623426942619601,-0.0207318403108665
52.1,3.086737753650619,52.37166942066129,7.503170151254467,-0.02087696962648089
52.2,3.099801510400003,52.472519119423396,7.382128500672709,-0.021014975119375667
52.300000000000004,3.112649785371608,52.573341131750794,7.26034363215334,-0.021145723322633203
52.400000000000006,3.1252814152691344,52.674135764910844,7.137857895667202,-0.021269080763299253
52.5,3.1376953125,52.77490334325059,7.014714349668637,-0.021384914032668734
52.6,3.1498904662123457,52.87564420772012,6.8909567606275655,-0.021493089855929015
52.7,3.1618659433320975,52.976358715375405,6.766629602295318,-0.021593475163662723
52.800000000000004,3.173620889599997,53.07704723886126,6.641778054690139,-0.02168593716355427
52.900000000000006,3.185154530608645,53.17771016587472,6.516448002813954,-0.02177034340884476
53.0,3.1964661728395054,53.278347898609304,6.390686035125499,-0.021846561867270742
53.1,3.2075552046999993,53.378960853180786,6.2645394417372104,-0.02191446099192884
53.2,3.218421097560496,53.47954945903481,6.138056212343772,-0.021973909787063706
53.300000000000004,3.2290634067913593,53.580114158337125,6.011285033929324,-0.022024777873699164
53.400000000000006,3.2394817728000014,53.68065540534695,5.8842752882036145,-0.022066935555632716
53.5,3.249675922067901,53.78117366577407,5.757077048807354,-0.02210025388178355
53.6,3.259645668187656,53.8816694161205,5.629741078282169,-0.02212460470670874
53.7,3.2693909128999996,53.98214314300721,5.502318824823748,-0.022139860748918938
53.800000000000004,3.278911647130861,54.08259534248683,5.374862418816788,-0.022145895648910896
53.900000000000006,3.2882079520283978,54.183026519343166,5.247424669147289,-0.022142584021651646
54.0,3.2972800000000015,54.28343718637809,5.120059059350758,-0.022129801506046987
54.1,3.306128055749383,54.38382786368701,4.992819743561587,-0.022107424815269727
54.2,3.3147524773135806,54.48419907792355,4.865761542276828,-0.02207533178043347
54.300000000000004,3.3231537170999994,54.58455136155451,4.7389399379852275,-0.022033401390913032
54.400000000000006,3.3313323229234575,54.684885252106085,4.612411070635849,-0.021981513832912636
54.5,3.3392889390432106,54.78520129140228,4.486231732978104,-0.02191955052213579
54.6,3.3470243071999963,54.885500024796684,4.36045936579426,-0.021847394134282827
54.7,3.3545392676530845,54.985782000398544,4.23515205301286,-0.021764928631342217
54.800000000000004,3.3618347602172847,55.08604776829444,4.1103685167466875,-0.021672039281127098
54.900000000000006,3.3689118253000006,55.18629787976663,3.986168112272363,-0.021568612674828014
55.0,3.375771604938272,55.28653288650921,3.8626108229399567,-0.021454536740520003
55.1,3.3824153438358042,55.38675333984354,3.739757255052655,-0.021329700749401326
55.2,3.3888443904,55.48695978993396,3.6176686327415526,-0.021193995319442382
55.300000000000004,3.395060197779017,55.587152785005344,3.4964067928214355,-0.02104731241346125
55.400000000000006,3.4010643248987673,55.68733287056365,3.3760341796864552,-0.020889545331406967
55.5,3.4068584375000017,55.78750058862109,3.2566138402338742,-0.020720588700118392
55.6,3.4124443091753096,55.88765647692714,3.138209418837033,-0.020540338455196594
55.7,3.4178238224061683,55.987801068206956,3.0208851524171947,-0.02034869181945065
55.800000000000004,3.4229989695999965,56.08793488940878,2.9047058655840012,-0.02014554727763701
55.900000000000006,3.427971854127162,56.18805846096174,2.78973696589759,-0.019930804542281855
56.0,3.4327446913580255,56.288172296045765,2.6760444392819887,-0.019704364517552114
56.1,3.4373198097000013,56.38827689987517,2.5636948455629405,-0.01946612925930452
56.2,3.4416996516345693,56.48837276899759,2.452755314181772,-0.019216001927601478
56.300000000000004,3.4458867747543227,56.58846039060996,2.343293540101242,-0.018953886735447956
56.400000000000006,3.4498838527999998,56.68854024189334,2.235377779912324,-0.01867968889315963
56.5,3.453693676697525,56.78861278936831,2.1290768481653504,-0.018393314549755707
56.6,3.4573191555950613,56.88867848827276,2.024460113919036,-0.018094670728787482
56.7,3.4607633179000032,56.98873778196396,1.921597497561313,-0.017783665257694925
56.800000000000004,3.4640293123160477,57.08879110134681,1.8205594679067278,-0.0174602066988023
56.900000000000006,3.4671204088802496,57.188838864330144,1.7214170395322665,-0.01712420427515629
57.0,3.470040000000006,57.28888147531319,1.6242417704354604,-0.01677556778891523
57.1,3.4727916014901283,57.38891932470411,1.5291057600039275,-0.01641420754139261
57.2,3.4753788536098744,57.48895278847265,1.4360816472773112,-0.01604003425112774
57.300000000000004,3.477805522099997,57.58898222773911,1.3452426095336498,-0.015652958967416794
57.400000000000006,3.4800754992197502,57.68900798840167,1.2566623612120122,-0.015252892981899968
57.5,3.4821928047839497,57.78903040080434,1.1704151531754927,-0.01483974774039458
57.6,3.4841615871999987,57.889049779447696,1.0865757723028802,-0.014413434754440888
57.7,3.485986124504939,57.989066422744585,1.0052195414212606,-0.013973865511319392
57.800000000000004,3.4876708254024686,58.089080612823366,0.9264223195839106,-0.013520951384480603
57.900000000000006,3.489220230299998,58.189092615380744,0.8502605026857145,-0.01305460354599168
58.0,3.49063901234568,58.28910267958676,0.7768110244044257,-0.012574732879404707
58.1,3.4919319784654332,58.389111038044376,0.7061513574805124,-0.012081249894786865
58.2,3.493104070400004,58.489117906805994,0.6383595153066786,-0.011574064647686795
58.300000000000004,3.4941603657419784,58.58912348544963,0.5735140538220653,-0.011053086660802479
58.400000000000006,3.495106078972841,58.689127957217224,0.5116940736991721,-0.010518224849871478
58.5,3.495946562499994,58.78913148921764,0.4529792228041953,-0.009969387456890778
58.6,3.4966873076938274,58.88913423269722,0.39744969888626475,-0.009406481986408751
58.7,3.497333945924686,58.98913632338037,0.34518625252844876,-0.008829415149534323
58.800000000000004,3.497892249600001,59.0891378818832,0.296270190266252,-0.008238092819273402
58.900000000000006,3.4983681332012364,59.189139014202794,0.2507833778687608,-0.007632419989298703
59.0,3.498767654320986,59.28913981228523,0.2088082437825652,-0.007012300747783638
59.1,3.4990970147000025,59.38914035467506,0.17042778260432398,-0.006377638260109746
59.2,3.4993625612641903,59.48914070724933,0.13572555865736993,-0.005728334762990851
59.300000000000004,3.499570787161728,59.589140924039214,0.10478570951352047,-0.005064291575994402
59.400000000000006,3.4997283328000006,59.689141048142275,0.07769294947166744,-0.0043854091228636375
59.5,3.499841986882723,59.7891411127285,0.05453257292635465,-0.0036915869718477895
59.6,3.4999186874469097,59.88914114214338,0.03539045753752763,-0.002982723895048525
59.7,3.499965522899998,59.98914115311118,0.020353067140034924,-0.002258717946729339
59.800000000000004,3.4999897330567924,60.08914115604184,0.009507454310350405,-0.0015194665576388937
59.900000000000006,3.499998710176542,60.189141156444784,0.002941262568846576,-0.0007974363165279225
60.0,3.5,60.2891411564531,0.00036950720229529145,-0.0002566735799335462
60.1,3.5,60.3891411564531,0.0,-3.2245586449427466e-05
60.2,3.5,60.4891411564531,0.0,0.0
60.300000000000004,3.5,60.5891411564531,0.0,0.0
60.400000000000006,3.5,60.689141156453104,0.0,0.0
60.5,3.5,60.7891411564531,0.0,0.0
60.6,3.5,60.8891411564531,0.0,0.0
60.7,3.5,60.9891411564531,0.0,0.0
60.800000000000004,3.5,61.0891411564531,0.0,0.0
60.900000000000006,3.5,61.189141156453104,0.0,0.0
61.0,3.5,61.2891411564531,0.0,0.0
61.1,3.5,61.3891411564531,0.0,0.0
61.2,3.5,61.4891411564531,0.0,0.0
61.300000000000004,3.5,61.5891411564531,0.0,0.0
61.400000000000006,3.5,61.689141156453104,0.0,0.0
61.5,3.5,61.7891411564531,0.0,0.0
61.6,3.5,61.8891411564531,0.0,0.0
61.7,3.5,61.9891411564531,0.0,0.0
61.800000000000004,3.5,62.0891411564531,0.0,0.0
61.900000000000006,3.5,62.189141156453104,0.0,0.0
62.0,3.5,62.2891411564531,0.0,0.0
62.1,3.5,62.3891411564531,0.0,0.0
62.2,3.5,62.4891411564531,0.0,0.0
62.300000000000004,3.5,62.5891411564531,0.0,0.0
62.400000000000006,3.5,62.689141156453104,0.0,0.0
62.5,3.5,62.7891411564531,0.0,0.0
62.6,3.5,62.8891411564531,0.0,0.0
62.7,3.5,62.9891411564531,0.0,0.0
62.800000000000004,3.5,63.0891411564531,0.0,0.0
62.900000000000006,3.5,63.189141156453104,0.0,0.0
63.0,3.5,63.2891411564531,0.0,0.0
63.1,3.5,63.3891411564531,0.0,0.0
63.2,3.5,63.4891411564531,0.0,0.0
63.300000000000004,3.5,63.5891411564531,0.0,0.0
63.400000000000006,3.5,63.689141156453104,0.0,0.0
63.5,3.5,63.7891411564531,0.0,0.0
63.6,3.5,63.8891411564531,0.0,0.0
63.7,3.5,63.9891411564531,0.0,0.0
63.800000000000004,3.5,64.08914115645311,0.0,0.0
63.900000000000006,3.5,64.1891411564531,0.0,0.0
64.0,3.5,64.2891411564531,0.0,0.0
64.10000000000001,3.5,64.3891411564531,0.0,0.0
64.2,3.5,64.4891411564531,0.0,0.0
64.3,3.5,64.5891411564531,0.0,0.0
64.4,3.5,64.6891411564531,0.0,0.0
64.5,3.5,64.7891411564531,0.0,0.0
64.60000000000001,3.5,64.8891411564531,0.0,0.0
64.7,3.5,64.9891411564531,0.0,0.0
64.8,3.5,65.0891411564531,0.0,0.0
64.9,3.5,65.1891411564531,0.0,0.0
65.0,3.5,65.2891411564531,0.0,0.0
65.10000000000001,3.5,65.3891411564531,0.0,0.0
65.2,3.5,65.4891411564531,0.0,0.0
65.3,3.5,65.5891411564531,0.0,0.0
65.4,3.5,65.6891411564531,0.0,0.0
65.5,3.5,65.7891411564531,0.0,0.0
65.60000000000001,3.5,65.8891411564531,0.0,0.0
65.7,3.5,65.9891411564531,0.0,0.0
65.8,3.5,66.0891411564531,0.0,0.0
65.9,3.5,66.1891411564531,0.0,0.0
66.0,3.5,66.2891411564531,0.0,0.0
66.10000000000001,3.5,66.3891411564531,0.0,0.0
66.2,3.5,66.4891411564531,0.0,0.0
66.3,3.5,66.5891411564531,0.0,0.0
66.4,3.5,66.6891411564531,0.0,0.0
66.5,3.5,66.7891411564531,0.0,0.0
66.60000000000001,3.5,66.8891411564531,0.0,0.0
66.7,3.5,66.9891411564531,0.0,0.0
66.8,3.5,67.0891411564531,0.0,0.0
66.9,3.5,67.1891411564531,0.0,0.0
67.0,3.5,67.2891411564531,0.0,0.0
67.10000000000001,3.5,67.3891411564531,0.0,0.0
67.2,3.5,67.4891411564531,0.0,0.0
67.3,3.5,67.5891411564531,0.0,0.0
67.4,3.5,67.6891411564531,0.0,0.0
67.5,3.5,67.7891411564531,0.0,0.0
67.60000000000001,3.5,67.8891411564531,0.0,0.0
67.7,3.5,67.9891411564531,0.0,0.0
67.8,3.5,68.0891411564531,0.0,0.0
67.9,3.5,68.1891411564531,0.0,0.0
68.0,3.5,68.2891411564531,0.0,0.0
68.10000000000001,3.5,68.3891411564531,0.0,0.0
68.2,3.5,68.4891411564531,0.0,0.0
68.3,3.5,68.5891411564531,0.0,0.0
68.4,3.5,68.6891411564531,0.0,0.0
68.5,3.5,68.7891411564531,0.0,0.0
68.60000000000001,3.5,68.8891411564531,0.0,0.0
68.7,3.5,68.9891411564531,0.0,0.0
68.8,3.5,69.0891411564531,0.0,0.0
68.9,3.5,69.1891411564531,0.0,0.0
69.0,3.5,69.2891411564531,0.0,0.0
69.10000000000001,3.5,69.3891411564531,0.0,0.0
69.2,3.5,69.4891411564531,0.0,0.0
69.3,3.5,69.5891411564531,0.0,0.0
69.4,3.5,69.6891411564531,0.0,0.0
69.5,3.5,69.7891411564531,0.0,0.0
69.60000000000001,3.5,69.8891411564531,0.0,0.0
69.7,3.5,69.9891411564531,0.0,0.0
69.8,3.5,70.0891411564531,0.0,0.0
69.9,3.5,70.1891411564531,0.0,0.0
70.0,3.5,70.2891411564531,0.0,0.0
70.10000000000001,3.5,70.3891411564531,0.0,0.0
70.2,3.5,70.4891411564531,0.0,0.0
70.3,3.5,70.5891411564531,0.0,0.0
70.4,3.5,70.6891411564531,0.0,0.0
70.5,3.5,70.7891411564531,0.0,0.0
70.60000000000001,3.5,70.8891411564531,0.0,0.0
70.7,3.5,70.9891411564531,0.0,0.0
70.8,3.5,71.0891411564531,0.0,0.0
70.9,3.5,71.1891411564531,0.0,0.0
71.0,3.5,71.2891411564531,0.0,0.0
71.10000000000001,3.5,71.3891411564531,0.0,0.0
71.2,3.5,71.4891411564531,0.0,0.0
71.3,3.5,71.5891411564531,0.0,0.0
71.4,3.5,71.6891411564531,0.0,0.0
71.5,3.5,71.7891411564531,0.0,0.0
71.60000000000001,3.5,71.8891411564531,0.0,0.0
71.7,3.5,71.9891411564531,0.0,0.0
71.8,3.5,72.0891411564531,0.0,0.0
71.9,3.5,72.1891411564531,0.0,0.0
72.0,3.5,72.2891411564531,0.0,0.0
72.10000000000001,3.5,72.3891411564531,0.0,0.0
72.2,3.5,72.4891411564531,0.0,0.0
72.3,3.5,72.5891411564531,0.0,0.0
72.4,3.5,72.6891411564531,0.0,0.0
72.5,3.5,72.7891411564531,0.0,0.0
72.60000000000001,3.5,72.8891411564531,0.0,0.0
72.7,3.5,72.9891411564531,0.0,0.0
72.8,3.5,73.0891411564531,0.0,0.0
72.9,3.5,73.1891411564531,0.0,0.0
73.0,3.5,73.2891411564531,0.0,0.0
73.10000000000001,3.5,73.3891411564531,0.0,0.0
73.2,3.5,73.4891411564531,0.0,0.0
73.3,3.5,73.5891411564531,0.0,0.0
73.4,3.5,73.6891411564531,0.0,0.0
73.5,3.5,73.7891411564531,0.0,0.0
73.60000000000001,3.5,73.8891411564531,0.0,0.0
73.7,3.5,73.9891411564531,0.0,0.0
73.8,3.5,74.0891411564531,0.0,0.0
73.9,3.5,74.1891411564531,0.0,0.0
74.0,3.5,74.2891411564531,0.0,0.0
74.10000000000001,3.5,74.3891411564531,0.0,0.0
74.2,3.5,74.4891411564531,0.0,0.0
74.3,3.5,74.5891411564531,0.0,0.0
74.4,3.5,74.6891411564531,0.0,0.0
74.5,3.5,74.7891411564531,0.0,0.0
74.60000000000001,3.5,74.8891411564531,0.0,0.0
74.7,3.5,74.9891411564531,0.0,0.0
74.8,3.5,75.0891411564531,0.0,0.0
74.9,3.5,75.1891411564531,0.0,0.0
75.0,3.5,75.2891411564531,0.0,0.0
75.10000000000001,3.5,75.3891411564531,0.0,0.0
75.2,3.5,75.4891411564531,0.0,0.0
75.3,3.5,75.5891411564531,0.0,0.0
75.4,3.5,75.6891411564531,0.0,0.0
75.5,3.5,75.7891411564531,0.0,0.0
75.60000000000001,3.5,75.8891411564531,0.0,0.0
75.7,3.5,75.9891411564531,0.0,0.0
75.8,3.5,76.0891411564531,0.0,0.0
75.9,3.5,76.1891411564531,0.0,0.0
76.0,3.5,76.2891411564531,0.0,0.0
76.10000000000001,3.5,76.3891411564531,0.0,0.0
76.2,3.5,76.4891411564531,0.0,0.0
76.3,3.5,76.5891411564531,0.0,0.0
76.4,3.5,76.6891411564531,0.0,0.0
76.5,3.5,76.7891411564531,0.0,0.0
76.60000000000001,3.5,76.8891411564531,0.0,0.0
76.7,3.5,76.9891411564531,0.0,0.0
76.80000000000001,3.5,77.08914115645311,0.0,0.0
76.9,3.5,77.1891411564531,0.0,0.0
77.0,3.5,77.2891411564531,0.0,0.0
77.10000000000001,3.5,77.3891411564531,0.0,0.0
77.2,3.5,77.4891411564531,0.0,0.0
77.30000000000001,3.5,77.58914115645311,0.0,0.0
77.4,3.5,77.6891411564531,0.0,0.0
77.5,3.5,77.7891411564531,0.0,0.0
77.60000000000001,3.5,77.8891411564531,0.0,0.0
77.7,3.5,77.9891411564531,0.0,0.0
77.80000000000001,3.5,78.08914115645311,0.0,0.0
77.9,3.5,78.1891411564531,0.0,0.0
78.0,3.5,78.2891411564531,0.0,0.0
78.10000000000001,3.5,78.3891411564531,0.0,0.0
78.2,3.5,78.4891411564531,0.0,0.0
78.30000000000001,3.5,78.58914115645311,0.0,0.0
78.4,3.5,78.6891411564531,0.0,0.0
78.5,3.5,78.7891411564531,0.0,0.0
78.60000000000001,3.5,78.8891411564531,0.0,0.0
78.7,3.5,78.9891411564531,0.0,0.0
78.80000000000001,3.5,79.08914115645311,0.0,0.0
78.9,3.5,79.1891411564531,0.0,0.0
79.0,3.5,79.2891411564531,0.0,0.0
79.10000000000001,3.5,79.3891411564531,0.0,0.0
79.2,3.5,79.4891411564531,0.0,0.0
79.30000000000001,3.5,79.58914115645311,0.0,0.0
79.4,3.5,79.6891411564531,0.0,0.0
79.5,3.5,79.7891411564531,0.0,0.0
79.60000000000001,3.5,79.8891411564531,0.0,0.0
79.7,3.5,79.9891411564531,0.0,0.0
79.80000000000001,3.5,80.08914115645311,0.0,0.0
79.9,3.5,80.1891411564531,0.0,0.0
80.0,3.5,80.2891411564531,0.0,0.0
80.10000000000001,3.5,80.3891411564531,0.0,0.0
80.2,3.5,80.4891411564531,0.0,0.0
80.30000000000001,3.5,80.58914115645311,0.0,0.0
80.4,3.5,80.6891411564531,0.0,0.0
80.5,3.5,80.7891411564531,0.0,0.0
80.60000000000001,3.5,80.8891411564531,0.0,0.0
80.7,3.5,80.9891411564531,0.0,0.0
80.80000000000001,3.5,81.08914115645311,0.0,0.0
80.9,3.5,81.1891411564531,0.0,0.0
81.0,3.5,81.2891411564531,0.0,0.0
81.10000000000001,3.5,81.3891411564531,0.0,0.0
81.2,3.5,81.4891411564531,0.0,0.0
81.30000000000001,3.5,81.58914115645311,0.0,0.0
81.4,3.5,81.6891411564531,0.0,0.0
81.5,3.5,81.7891411564531,0.0,0.0
81.60000000000001,3.5,81.8891411564531,0.0,0.0
81.7,3.5,81.9891411564531,0.0,0.0
81.80000000000001,3.5,82.08914115645311,0.0,0.0
81.9,3.5,82.1891411564531,0.0,0.0
82.0,3.5,82.2891411564531,0.0,0.0
82.10000000000001,3.5,82.3891411564531,0.0,0.0
82.2,3.5,82.4891411564531,0.0,0.0
82.30000000000001,3.5,82.58914115645311,0.0,0.0
82.4,3.5,82.6891411564531,0.0,0.0
82.5,3.5,82.7891411564531,0.0,0.0
82.60000000000001,3.5,82.8891411564531,0.0,0.0
