time_s,x_m,y_m,yaw_deg,station_m,lateral_error_m,heading_error_deg,speed_kmh,reward,desired_lon,desired_steer,executed_lon,executed_steer,throttle,brake_mpa,steer_wheel_deg,completed,off_track
0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.05000000000000004,0.5498411853027423,-0.0005029654385289706,-0.006598743973129391,0.5498411853027423,-0.0005029654385289706,-0.006598743973142973,39.971700625346,0.9835271097495237,-0.01839609071612358,-0.2028125673532486,-0.01839609071612358,-0.1,0.0,0.1839609071612358,-9.0,0,0
0.10000000000000007,1.104649477171552,-0.0030574014182337974,-0.04342791877978265,1.104649477171552,-0.0030574014182337974,-0.043427918779769925,39.927284206241545,0.9960356200343137,-0.0008822667878121138,-0.1900755614042282,-0.0008822667878121138,-0.1900755614042282,0.0,0.008822667878121138,-17.10680052638054,0,0
0.1500000000000001,1.6587757081346057,-0.008069810106034404,-0.12142994863510884,1.6587757081346057,-0.008069810106034404,-0.12142994863509671,39.87768920576743,0.9959919622445393,0.06512904912233353,-0.13587376475334167,0.06512904912233353,-0.13587376475334167,0.06512904912233353,0.0,-12.22863882780075,0,0
0.20000000000000015,2.2121945602801083,-0.014141556924239263,-0.21959549218773017,2.2121945602801083,-0.014141556924239263,-0.21959549218772167,39.83467121105684,0.9944467732221742,0.13498233258724213,-0.12371080368757248,0.13498233258724213,-0.12371080368757248,0.13498233258724213,0.0,-11.133972331881523,0,0
0.25000000000000017,2.7654320124055665,-0.020393729881225182,-0.31503785068698026,2.7654320124055665,-0.020393729881225182,-0.3150378506869913,39.85431262894232,0.9933649783821541,0.19123493134975433,-0.057048022747039795,0.19123493134975433,-0.057048022747039795,0.19123493134975433,0.0,-5.1343220472335815,0,0
0.3000000000000002,3.3201796604442073,-0.026115220981017147,-0.3863409274963636,3.3201796604442073,-0.026115220981017147,-0.38634092749637716,40.01731404361404,0.9965921916761548,0.18848413228988647,-0.02327434904873371,0.18848413228988647,-0.02327434904873371,0.18848413228988647,0.0,-2.094691414386034,0,0
0.35000000000000026,3.8787342761412607,-0.03135820150102104,-0.4282378625998202,3.8787342761412607,-0.03135820150102104,-0.4282378625998149,40.331117471369474,1.0036592566343503,0.180048406124115,-0.029828179627656937,0.180048406124115,-0.029828179627656937,0.180048406124115,0.0,-2.6845361664891243,0,0
0.4000000000000003,4.4428123915237165,-0.03663116989485012,-0.45114971283286737,4.4428123915237165,-0.03663116989485012,-0.45114971283285854,40.74482982185089,1.0135829701578245,0.17589929699897766,-0.02985122613608837,0.17589929699897766,-0.02985122613608837,0.17589929699897766,0.0,-2.6866103522479534,0,0
0.45000000000000034,5.0131593254977185,-0.042127841973678096,-0.46666045760091607,5.0131593254977185,-0.042127841973678096,-0.46666045760090924,41.19588226121916,1.024782511917468,0.1709282100200653,-0.026393767446279526,0.1709282100200653,-0.026393767446279526,0.1709282100200653,0.0,-2.3754390701651573,0,0
0.5000000000000003,5.58965432919507,-0.047820685541942104,-0.4811024178849261,5.58965432919507,-0.047820685541942104,-0.4811024178849266,41.63398762283206,1.0357177176881711,0.16450469195842743,-0.021288922056555748,0.16450469195842743,-0.021288922056555748,0.16450469195842743,0.0,-1.9160029850900173,0,0
0.5500000000000004,6.171636400111486,-0.05365916060659806,-0.4962096311473,6.171636400111486,-0.05365916060659806,-0.496209631147309,42.02834020040103,1.045454888899062,0.15560582280158997,-0.01721520908176899,0.15560582280158997,-0.01721520908176899,0.15560582280158997,0.0,-1.549368817359209,0,0
0.6000000000000004,6.7582607197635305,-0.05965312937807426,-0.5118828168727099,6.7582607197635305,-0.05965312937807426,-0.5118828168727134,42.365669914743016,1.0536918979945504,0.14331479370594025,-0.019064638763666153,0.14331479370594025,-0.019064638763666153,0.14331479370594025,0.0,-1.7158174887299538,0,0
0.6500000000000005,7.3487156203977815,-0.0658641088635469,-0.5284058922883625,7.3487156203977815,-0.0658641088635469,-0.5284058922883617,42.643566022909546,1.0604465467910804,0.13233688473701477,-0.021285735070705414,0.13233688473701477,-0.021285735070705414,0.13233688473701477,0.0,-1.9157161563634872,0,0
0.7000000000000005,7.942326819074041,-0.07232176657863748,-0.546279284097315,7.942326819074041,-0.07232176657863748,-0.5462792840973236,42.86995521135091,1.0659476077255754,0.12494084984064102,-0.025633370503783226,0.12494084984064102,-0.025633370503783226,0.12494084984064102,0.0,-2.3070033453404903,0,0
0.7500000000000006,8.538597873506315,-0.07903495178336414,-0.5658782239736528,8.538597873506315,-0.07903495178336414,-0.5658782239736411,43.05951682930339,1.070514703011542,0.12298677861690521,-0.02641783095896244,0.12298677861690521,-0.02641783095896244,0.12298677861690521,0.0,-2.3776047863066196,0,0
0.8000000000000006,9.137259979606299,-0.08595743967930856,-0.5864082007399681,9.137259979606299,-0.08595743967930856,-0.5864082007399816,43.23043029263579,1.0745797277579914,0.12352971732616425,-0.02294798009097576,0.12352971732616425,-0.02294798009097576,0.12352971732616425,0.0,-2.0653182081878185,0,0
0.8500000000000006,9.738263953272144,-0.09300887178346386,-0.6061010192039611,9.738263953272144,-0.09300887178346386,-0.6061010192039475,43.397385408919774,1.0785567469391373,0.12330062687397003,-0.01887352578341961,0.12330062687397003,-0.01887352578341961,0.12330062687397003,0.0,-1.6986173205077648,0,0
0.9000000000000007,10.34167779215064,-0.10013838251390716,-0.6234507682524005,10.34167779215064,-0.10013838251390716,-0.6234507682524111,43.566776769283855,1.0826578490788192,0.12133744359016418,-0.016176946461200714,0.12133744359016418,-0.016176946461200714,0.12133744359016418,0.0,-1.4559251815080643,0,0
0.9500000000000007,10.947558005251462,-0.10734386678987796,-0.6380059229593146,10.947558005251462,-0.10734386678987796,-0.6380059229593087,43.73669617170385,1.086861226420387,0.11773665249347687,-0.015262330882251263,0.11773665249347687,-0.015262330882251263,0.11773665249347687,0.0,-1.3736097794026136,0,0
1.0000000000000007,11.555856831347027,-0.11465303946588476,-0.6503218274450298,11.555856831347027,-0.11465303946588476,-0.6503218274450262,43.900263877291984,1.0909742933839062,0.11373386532068253,-0.015489937737584114,0.11373386532068253,-0.015489937737584114,0.11373386532068253,0.0,-1.3940943963825703,0,0
